0.0,0.0,0.0037814561059482522,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369252395188093,0.0006369261919566217,0.0,0.0,0.004960821339179838,0.0,0.0006369261919566217,0.0011138578758452377,0.0,0.0,0.0,0.0,0.0006278039974473269,4.197854997083699e-223,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0019107785758698652,0.0,0.0006369261919566217,0.0,0.0006368114910139533,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0012738523839132434,0.0006369261919566217,0.013089000747485768,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0031846309597831084,0.0025354465221445873,0.0,0.001268680876427258,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,2.383515815722579e-252,0.0012457081754128929,0.0,0.0006225579447022437,0.0,0.0,0.023348314401824572,0.0006369261919566217,0.0006369261919566217,0.0,0.0025429815967069704,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.00698183706049318,0.001241177215567983,3.5057275967453874e-45,0.0,0.0005115251769342974,0.0012738523839130795,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.001272696765948376,0.0006369261919566217,0.0,0.0012738523839132434,0.0,0.0,0.0006369261919566217,0.0025070611580566464,0.0,0.0,0.001838844641826746,0.0,0.0006369261919566217,0.0,0.0,0.0025173129768573193,0.0,0.0006369261919566217,0.0,0.002518544382290401,0.0006947572083126036,0.0,0.0006369261919566217,1.4536049283545136e-203,0.0006369261919566217,1.4987108648298907e-159,0.0,0.0006369261919566217,0.0006369261919565965,0.0019107785758698652,0.0,0.0,0.0,1.1365582197876614e-52,0.006334551319865144,0.0006369261919566217,0.0,0.0,3.450253596441503e-232,0.0,0.004947709968580921,0.0,0.0,0.0,0.0006317447458712597,0.0,0.0012647384504239885,1.8023878216371762e-125,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0012738523836608388,9.915311597758779e-207,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0012738523839132434,2.0921398451784695e-215,0.0006369261919566217,0.0,0.0006312154214658496,0.0,0.0012581492709850782,0.0,0.0,0.0,0.0011636184737506452,0.0012738523839132434,0.0,0.0006369261919566217,0.0012738523839132434,0.0006168520873650536,0.0006369261919566217,0.0,0.0012738523839132434,0.0,0.0,0.0,0.0,0.000636926191956598,0.0,0.002547704767816234,0.0,0.0005996945397698996,0.0,0.00014146788087932558,0.0,0.0,0.0,0.0012738523839132434,0.0006369261919566217,0.0006369261919566217,6.507182962499169e-197,0.0006369261919566217,0.0012738523839132434,0.0018761584826455363,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0006183133172184195,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0011440300202729633,0.0006369261919566217,0.0012738523839132434,0.0,0.0012738523839132434,0.0,0.0,0.0,1.6959941301967826e-190,5.840796579525845e-46,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0012738523839132434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.260218684313884e-169,0.0012561678722103884,0.0025396243729995907,0.0006369261919566217,0.0,0.0,0.0,0.003175308530060155,0.0,0.0,0.001139787372551952,0.0,0.0,0.0,0.0,0.0006317547618086822,3.965772413316849e-297,0.0,0.0,0.0,0.0006369261919566217,0.0,1.83478733928383e-100,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0012719686024979307,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,2.5950649641263556e-188,0.0006369261919566217,0.0,0.0,0.0,0.0,4.3778719010282784e-142,0.0,0.0012738523839132434,0.0006237139941780936,0.0,4.194006763920893e-51,0.0012672614025026692,0.0,0.016304854863970014,0.0,0.0006369261919566217,0.0,0.010073785235479459,0.0006369261919566217,0.0,0.0,0.0,1.0795516361341732e-102,0.0,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0009971320352739016,0.04031130100697398,0.0018631193028356636,0.0,0.0019107785758698636,0.001980791494226533,0.0,0.001883741252286163,0.0006213011414906332,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.002547704767826487,0.0,0.0006369261919566217,0.0,0.0,0.0019107785758698652,0.0,0.0,0.0006369261919566217,0.0,0.0012738523839132434,0.0012738523839132434,0.0012714954305452196,0.0,0.0,0.0,0.0,0.0012738523839132434,0.0012738523839131743,0.00485456432290405,0.0006368736621536015,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0012738523839132434,0.0,0.0,0.0006369261919566217,0.0,0.003592690624860115,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0016113121478767475,0.0006022103625784751,0.0012738523839132434,0.011169377649180441,0.0,0.0006303888116806333,0.001250876825504935,0.0038215571517397303,0.0005825600208976328,0.0,4.671713968290785e-289,8.369357581195308e-78,0.0,0.0,0.0,0.0005062543030295764,0.000526123269739273,0.0,0.0006263416231084816,0.0006369261919566217,0.0012738523839132434,0.0012697226598990879,0.0006369261919566217,0.0006369261919566217,3.4319360873394375e-23,0.0006369261919566217,0.0,0.0006369261919566217,0.0012199005429674487,0.0012359959957388724,0.007639108904352362,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3552861033945434e-47,0.0006369261919566217,0.0,0.0,1.6382999694648547e-160,0.0006266229839726741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0019107776685015866,0.0037847289256398567,0.0005941271264565266,0.011172288041594355,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0012738523839132434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0012738523839132434,0.0,0.0006369261919566217,0.0,0.0019107785758698652,0.009490296556833762,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0012738523839086091,0.0038215571517397303,0.002533142143621214,0.0006369261919566217,1.3935300644987166e-13,0.0,4.4993317441651484e-218,0.0006607402491057008,0.0019107785758698652,0.0006369261919566217,0.0,0.0025372543991293056,0.0019107785758698652,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0012738523838942482,0.0,0.0,0.0006369261919566217,0.0006254755348157943,0.0006369261919566217,0.0025281144812805537,0.0,0.0031607536866042874,0.0006369261919566217,0.0037962795615237343,0.0,0.0,0.0012738523839132434,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.001206402349707724,0.0006412515834931566,0.0,0.0,4.244350553983394e-20,0.0006307768478528948,0.0006369261919566217,0.001793876503373872,0.0,0.0,5.305381518246943e-267,0.0,0.0,0.0012738523839132434,0.0012738523839132434,0.0031615768932234593,0.0006369261919566217,0.0006369261919566217,1.609748276727716e-148,0.0,0.0,0.0,0.0025470541984409048,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0006175211454983294,0.0,0.0,0.0,0.0,0.003821523917590676,0.0,0.0018701226966177456,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0005051980135909658,0.0,0.0024452206158269035,0.0006369261919566217,0.0,0.0012738523839132434,0.0012583378842004223,0.0,0.0006368930193103989,0.0,0.0019107785758698652,0.0006369261919566217,0.0,0.0006369261919566217,0.002547704767826487,0.0006369261919566217,0.0012738523839132434,0.0006369261919566217,0.0005746892860122122,8.653131162121214e-101,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0031169893258296533,0.003848761948834963,0.0006369261919566217,0.0,0.0025372238860345868,0.0006368835599018057,0.0006369261919566217,0.0012738523839132434,0.0,0.0006369261919566217,0.009366161548101909,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,7.66003787286111e-234,0.0,0.0006369261919566217,0.0024189353512687525,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0006114294377986114,0.0005334005542766768,0.0,0.0006369261919566217,0.0006369261919566217,3.801266906882001e-180,0.00029441087172815445,0.0,0.0,0.0,0.0012778048119109265,0.0,0.0,0.0006369261919566217,0.0,1.2101696932212574e-178,4.64315151819563e-89,0.0006369261919566217,0.0,0.0,0.0012738523839132434,0.0,1.6101364754976735e-36,0.0,0.0,0.0006369261919566217,0.0,0.0019107785758698652,0.0,0.0006315589324082363,0.0,0.0025217345594281434,0.016702492765326465,0.0006369261919566217,0.0,0.0006365407278601022,0.006188478782538637,0.0,0.0,0.0,0.0,0.0,0.0005412699153608672,0.0,0.0,0.0,0.0,0.0,0.0,2.283864239384544e-88,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.001176487822123321,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0012738523839132434,0.0,0.0006369261919566217,0.0,0.0012738523839132434,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0012738523839132434,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0011154272480809087,0.002440942339553559,0.0,0.0006369261919566217,0.0,5.663126437058064e-207,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,0.0,1.464024594988871e-204,0.0,0.0,0.0006369261919566217,0.0,3.9031800656242236e-201,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006191088301726722,0.0,0.0006369261919566217,0.0006369261919566217,6.052374680425853e-255,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,7.640631244112328e-57,0.000598312530862087,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0,7.951278060799575e-276,0.0,0.0,0.015314569271312922,0.0006369261919566217,0.0006369261919566217,0.0006088921297437701,0.0,0.0006369261919566217,0.0012738523839132434,0.0,0.0009029405543776633,0.0012738523839132434,0.001902854149897952,0.0006369261919566217,0.0012738523839132434,0.0006369261919566217,0.0006369261919566217,0.000601263895360257,2.9563019174157285e-58,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0019107785758698652,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0012738523839132434,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0011632560025465729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0006364856265065269,0.0006369261919566217,1.2415441819804553e-198,0.0,0.0,0.0012738523839131999,0.0006369261919566217,0.0019107785758698652,0.0008683885179081858,0.0,0.0,0.0,5.832247232358775e-172,0.0,0.0,0.0031846309597831084,0.0,0.0006369261919566217,0.0,0.0,0.0006369261919566136,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0012687058177755918,0.0,0.0,0.007265637660365771,0.0012342175186469476,0.00046781338238214074,0.0,0.0,0.0,0.0,0.0,0.0006439602107702884,0.0,0.0,0.0,2.927116269037499e-30,0.0,0.0,0.0019107785758698652,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,0.007183815423878838,0.0004429541216655644,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,7.549829998473366e-58,0.0,0.0,0.001907240926549177,0.0,1.032168547912963e-238,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0019107785758698652,0.0,0.0006369261919566217,0.0036730478119974524,0.008311286302010848,5.100972554871462e-181,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0057028645364903124,0.0006369261919566217,0.0,0.0,0.0009685056425999169,0.0006369261919566217,0.0,0.0011472930605146193,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0012738523839132434,0.0,2.4514654572227243e-49,0.0,0.0,0.0,0.0019107785758698652,1.4576682966231554e-60,0.0,0.0,0.0,0.0,1.1463471248651342e-67,0.0,0.0006369261919566217,0.0019107785758698652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,3.955396804469011e-23,0.0006228630521026554,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0012738523839132434,0.0,0.0,0.0006369261919566217,0.0006369261919502048,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.000636926081873013,0.0,0.0,0.0012525775709384642,0.0,0.0,0.0006369261919566217,0.0,6.054276807326227e-113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006183142410893652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6090519630005334e-54,0.0,0.0,0.0,1.275659713274461e-103,0.0006369261919566217,0.0,0.0011806545490505066,3.009543187112789e-50,0.0,0.0,0.0006369261919566217,0.0012532043319807924,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0031711570839284336,0.0006194251238328105,0.0,0.0,0.0006369261919566217,0.0,0.0006116328168088512,2.796443351401203e-177,0.0,0.0006369261919566217,0.0,0.0008703412107586327,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.002530434938325762,0.0,0.0006321996680981016,0.0,1.1040672714326188e-110,0.004454610109390315,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0012060406454591135,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0012448230541278504,0.001896702558277171,0.0,0.0006369261919566217,0.0008925064393221397,0.005693757076893008,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,1.1529930552952534e-107,0.0,0.0,0.0,0.0018134420889674408,0.0,0.002543035094859253,0.0,0.0,0.0,0.0,8.102905633798443e-119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012738523839132434,0.0006369261919566217,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0012738523839132434,0.0006369261919566217,0.0,0.0,8.535601842301935e-183,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0005931950812231168,0.0,0.0,0.0,0.0019107785758698652,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0024975736278051597,0.0006369261919566217,0.0,0.0,3.146399725381292e-224,2.0947893107555694e-15,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919550362,0.0006369261919566217,0.002547704767826487,0.0,0.0,0.0012738523839132434,1.976653103571497e-85,0.0,0.0,0.0012708714619953632,4.5400539612226414e-82,0.0,0.0006369261919566217,0.000618407540147318,0.0,0.0,4.084336186950377e-25,0.0036015318082710636,0.0,0.0,0.0,0.0006369261919566217,0.0006055440867638211,0.0006327223803556803,0.0006369261919566217,0.0017551036249558638,0.0,2.006058540271366e-97,0.001907991137636434,0.0,0.005095409535652974,0.004347453536398535,1.3941485176809353e-131,0.0006369261919566217,0.0012738523839132415,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,9.638021768190354e-40,0.0,0.0023393133325348863,0.0,0.0,0.0,7.022161119976826e-87,0.0,0.000636926191956621,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0024866078733295164,0.0,0.0006369261919566217,0.0,0.0006369261919566213,0.0006369261919566217,0.0006274619771033917,0.001262384982521464,0.0,0.0,1.177468393371951e-267,0.0,0.0,0.0005322193293379419,0.0,0.0006369261919566217,0.0,0.0006314075671457252,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,1.489769209112664e-190,0.0,0.0018394596177248696,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,0.000636926191956618,0.0,0.0012738523839132434,0.0,0.0,0.0006369261919566217,0.0,0.0006317546881538124,0.0,0.0006369261919566217,0.0006369261919566217,3.452362767520127e-25,0.0018829722636996371,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006338542188659146,0.0,0.0006266912286516597,0.0,8.098728796452799e-79,0.0,0.0,4.330550328653369e-44,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0,1.980687602781182e-33,0.003109176324317067,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0006369166109967452,0.002547704767826487,0.0006534941972451875,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006368400670767357,0.0009815271328012891,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0012686690952449376,0.0005996945397698996,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0,0.0012738523839132356,0.0,0.0006369261919566217,0.0006369261919566217,0.004100212111589076,0.006295997365079872,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006257511904208114,0.0,0.0012738523839132434,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.0,8.771622081910484e-129,0.0005661679793806073,0.0,0.0,0.0025443837923636026,0.0013350056695346512,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006317546881538124,0.0006369261919566217,0.0,0.002510438254316953,6.848714498480353e-116,0.0006369261919566217,5.479686076487054e-237,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,4.094718157511086e-261,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0037796497365369676,0.0,0.0006369261919566217,1.55653023349982e-157,0.0,0.0006369261919566217,6.206722000259278e-187,0.0012586685378073827,0.0,3.730820648439774e-83,0.0,0.0006369261919566217,0.0,0.000567956069218095,0.0012676379735946767,0.0,0.0,0.0,0.000631755169441219,0.0006369261919566217,0.0019107785758698652,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.01306255745171794,0.0,0.0,0.0006368284394282625,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.004513167198714127,0.002513168540567427,0.0006382045975018894,0.0,0.0,2.7887624497859106e-120,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0025423248583928077,0.0006369261919566217,0.0,0.0,0.0,9.029637135903192e-164,0.0,0.0,0.0,0.0006369261919566217,0.0017257374021798066,0.0024621758723373114,0.0,0.0,0.0,0.000527677623448482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031607155640930515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003154887921606868,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0012738523839132434,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0012782986496340909,0.0,0.0,0.0006369261919566217,0.0010670035579041105,0.014503815483892518,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0006317269320277102,0.0006369261919566217,0.0,2.9870043506640185e-246,0.0012738523839132434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.023996509926390616,0.0,0.0006369261919566217,0.0,0.0,8.0252684e-317,1.5563292895403567e-106,0.0,0.0,0.0005996947895734045,0.0,0.0,2.1976013457165577e-246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012738523839132434,0.0012738523839132434,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0012738523839132434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,4.7585370626276773e-250,0.0,0.0012737935646947418,0.0,0.0,0.0006007501624668565,0.0,0.0005857757004059168,0.0,0.0006369261919566211,0.0,0.0006369261919566217,0.0,0.0019107785758698652,6.808947499663234e-20,0.0,0.0,0.0,0.0,0.0,0.005004890768045577,0.0006273859637884649,0.0019107785758698652,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.0,3.1763786940474783e-264,0.0,0.0006369242287873619,0.0006369261919566217,0.003134095297476341,0.0,0.0,0.0006190270966377831,0.0,6.523112312018622e-07,0.0,0.0006369261919566217,0.0,0.0,0.0019107785758698652,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006317801902483963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,1.3625780052963485e-35,0.0006369261919566217,0.0006369261919566217,0.0019107785758698652,0.0,0.0,0.0,0.0,0.0006369261919566203,0.0006369261919566217,0.0,0.0,0.0006367972610717013,0.0,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,0.0006369261919566217,3.4854883461247584e-194,0.0012774719294167923,0.0006209333372442738,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0012738523839132434,0.0,2.418227315134145e-190,0.0,0.0006369261919566217,0.0012738523839132434,0.0006369261919566135,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,1.968961719214814e-247,0.0006369261919566217,4.012513559321659e-59,0.0006369261919566217,0.0012633281542187185,0.0012735568211224224,0.0012738523839132434,0.0,0.000620328164568775,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0017634571466625603,0.0012738523839132434,0.0,0.0,0.0,0.0,0.0006369261919566217,1.136337405054246e-37,0.0006369261919566217,0.0006369261919566217,0.0,0.0,0.0013144331924491643,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.001910778575151546,0.0,0.0,0.0005192891010945828,0.0,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.000623363209374474,0.0,0.0,0.0006270345573148929,0.0006369261919566217,0.0,0.0012738523839132434,0.0,6.187741259365708e-181,0.0,0.0,0.0,0.0006369261919566217,0.0006369261919566217,0.0006303318886969323,0.0,0.0006369261919566217,0.0019107785758698652,0.0,0.0,0.0006369261919566217,0.0,0.0006369261919566217,0.0,0.0,0.0,1.5868657019712005e-187,0.0,0.0,0.0006369261919566217,0.0012398933850750382,0.0,8.842659575443309e-48,0.0,0.0,0.0005407666825312803,0.0019107785758698652,0.0,0.0,1.5750938031387666e-29,0.0006355042818222794,0.0006369261919566217
