0.7597988878236985,0.20588916421021758,0.002463167343974429,0.0,0.0,8.531302848296413e-237,0.0318487806221077,1.8255013618058483e-106,1.187686523621483e-273,8.783693538180654e-213,3.3240416065699665e-227,2.5537111672094835e-131
0.018197285904758036,0.0,7.71709562891575e-111,0.0,0.0,8.181680372227612e-195,1.212324811979973e-194,7.174233513764719e-279,0.4930680506830369,0.3425339044810753,0.1462007589311306,1.6647133839308186e-221
0.030633892803607874,1.3949361945220536e-269,0.29851259534225955,0.0,0.2903294395719632,0.011112259801859257,0.077171819643735,0.15539351441831012,0.1330681794316677,3.347105236051492e-281,9.633522212723961e-128,0.003778298986601028
0.0,0.6604760481642691,0.0,0.0,0.0,0.0,0.18650267851806054,0.15023559009063173,0.0027856832270515587,0.0,0.0,6.48180027164302e-132
2.0587947799185467e-121,0.33666875357985326,0.0,0.0,0.0,0.0001885184799863095,0.3349952489425244,0.32814747899763125,2.7515956824969175e-196,0.0,1.296162248628755e-257,1.5434721314069234e-28
0.018247621408869673,1.7240970830060028e-298,0.20238746210089154,0.0004439577292770782,0.006280062463953891,0.0008592301183171054,0.2734826998201377,0.22024471349981967,0.024140333908831108,1.4776216149805465e-284,3.323889348000194e-221,0.25391391894990384
7.430746742080247e-265,0.0,1.358404632992944e-115,0.0,0.0,0.6374169901851099,2.0172486657506275e-297,0.0,7.129962033335783e-69,5.1134006629759887e-278,6.633983245185462e-271,0.36258300981489017
0.0,0.0,9.559677641995903e-277,0.0,0.0,1.4684270829969157e-167,0.0,0.0,0.0,0.24618046577678745,0.753819534223212,0.0
3.215557859625558e-59,0.0,7.638353191626381e-51,0.0,0.003306097384979798,5.026681243915115e-114,9.922879491775381e-93,0.20861811449550915,0.10624907569771896,4.4825422381861593e-305,3.305857226235619e-204,0.6818267124217854
0.0,0.0,0.0,3.375402197422078e-57,0.0,0.0,0.0,2.025518346544099e-100,0.0,0.24352854759685527,0.7564714524031442,0.0
1.5332831902838582e-202,1.4315183719979474e-137,0.1244139243464963,0.0,0.021061305318202682,0.7993756797204539,0.017578154790409452,0.010764546010583818,4.701240659380535e-53,2.5211716451812244e-242,0.0015972347784992036,0.025209155035351132
4.606378901454521e-236,0.0,0.555690866126721,0.0,0.013643322962575241,8.506471518520986e-100,2.610535473323981e-116,0.03080077215798004,0.39986503875272333,1.6938450683195744e-254,2.874234631894653e-188,9.05529227124301e-143
